Device Name,Timestamp,Usage (liters)
Water Heater,2024-04-07 20:00:00,5.179573931261983
Water Heater,2024-04-07 23:00:00,93.41946926230054
Water Heater,2024-04-08 00:00:00,83.09905668561099
Water Heater,2024-04-08 04:00:00,47.96676983123479
Water Heater,2024-04-08 06:00:00,93.45649488736352
Water Heater,2024-04-08 07:00:00,3.103924047425466
Water Heater,2024-04-08 08:00:00,94.79777232276751
Water Heater,2024-04-08 10:00:00,99.35327713025723
Water Heater,2024-04-08 13:00:00,95.75769241296445
Water Heater,2024-04-08 14:00:00,61.395997559786444
Water Heater,2024-04-08 14:00:00,49.80196116111691
Water Heater,2024-04-08 19:00:00,35.662271016250344
Water Heater,2024-04-08 20:00:00,39.679028628327586
Water Heater,2024-04-08 21:00:00,98.01758563195138
Water Heater,2024-04-08 21:00:00,40.28032670257211
Water Heater,2024-04-08 22:00:00,95.89065173427423
Water Heater,2024-04-09 03:00:00,62.8210244969022
Water Heater,2024-04-09 04:00:00,64.51926928647154
Water Heater,2024-04-09 05:00:00,39.43636905702987
Water Heater,2024-04-09 06:00:00,80.59022960036407
Water Heater,2024-04-09 06:00:00,94.72500308698825
Water Heater,2024-04-09 08:00:00,81.4124822961506
Water Heater,2024-04-09 10:00:00,24.282977001913498
Water Heater,2024-04-09 11:00:00,7.6093829916893725
Water Heater,2024-04-09 13:00:00,94.46166071071332
Water Heater,2024-04-09 15:00:00,74.12916244896508
Water Heater,2024-04-09 16:00:00,2.3731399492353478
Water Heater,2024-04-09 19:00:00,38.61895567094243
Water Heater,2024-04-09 21:00:00,18.4984496577948
Water Heater,2024-04-10 00:00:00,74.44736651841923
Water Heater,2024-04-10 04:00:00,38.534140507563585
Water Heater,2024-04-10 04:00:00,45.95704504141557
Water Heater,2024-04-10 07:00:00,76.82797664620685
Water Heater,2024-04-10 09:00:00,25.916939996225572
Water Heater,2024-04-10 11:00:00,64.78305764534448
Water Heater,2024-04-10 11:00:00,84.17180835321172
Water Heater,2024-04-10 11:00:00,58.7514555948094
Water Heater,2024-04-10 13:00:00,48.04841203251195
Water Heater,2024-04-10 15:00:00,82.10734970280475
Water Heater,2024-04-10 15:00:00,36.73551691179734
Water Heater,2024-04-10 16:00:00,68.85702559937921
Water Heater,2024-04-10 17:00:00,57.04731143710454
Water Heater,2024-04-10 21:00:00,34.64625097477312
Water Heater,2024-04-10 21:00:00,3.1880103501153667
Water Heater,2024-04-10 23:00:00,10.445715791507137
Water Heater,2024-04-11 03:00:00,61.82464611790033
Water Heater,2024-04-11 05:00:00,97.54298506767832
Water Heater,2024-04-11 08:00:00,30.54492696685436
Water Heater,2024-04-11 10:00:00,25.033468053404683
Water Heater,2024-04-11 11:00:00,18.640003431598316
Water Heater,2024-04-11 11:00:00,54.80465566748898
Water Heater,2024-04-11 14:00:00,45.08513666475933
Water Heater,2024-04-11 16:00:00,93.83533505705829
Water Heater,2024-04-11 20:00:00,80.33237196890241
Water Heater,2024-04-11 20:00:00,39.32965092765571
Water Heater,2024-04-11 23:00:00,77.97402232065446
Water Heater,2024-04-12 03:00:00,98.16864329754948
Water Heater,2024-04-12 03:00:00,13.528755920989044
Water Heater,2024-04-12 06:00:00,68.55948518007715
Water Heater,2024-04-12 06:00:00,11.11766860055422
Water Heater,2024-04-12 07:00:00,41.35601586231593
Water Heater,2024-04-12 09:00:00,17.21530671210688
Water Heater,2024-04-12 12:00:00,20.69738098132229
Water Heater,2024-04-12 13:00:00,44.740371822168555
Water Heater,2024-04-12 17:00:00,25.894629640719515
Water Heater,2024-04-12 17:00:00,72.63475489770455
Water Heater,2024-04-12 17:00:00,6.81784875675997
Water Heater,2024-04-12 22:00:00,30.922673607571127
Water Heater,2024-04-12 22:00:00,7.221353049281909
Water Heater,2024-04-13 02:00:00,34.15471423389087
Water Heater,2024-04-13 03:00:00,51.326045476213146
Water Heater,2024-04-13 04:00:00,64.18240527158022
Water Heater,2024-04-13 06:00:00,79.5398891693255
Water Heater,2024-04-13 06:00:00,83.51101966598146
Water Heater,2024-04-13 06:00:00,95.86430911228092
Water Heater,2024-04-13 09:00:00,86.01034483430257
Water Heater,2024-04-13 11:00:00,65.75114426252216
Water Heater,2024-04-13 12:00:00,49.08609541757137
Water Heater,2024-04-13 12:00:00,72.71929426128035
Water Heater,2024-04-13 12:00:00,3.4698898426314018
Water Heater,2024-04-13 13:00:00,59.31068366082696
Water Heater,2024-04-13 13:00:00,95.32237838757936
Water Heater,2024-04-13 14:00:00,58.81630149984459
Water Heater,2024-04-13 14:00:00,94.28323281014919
Water Heater,2024-04-13 18:00:00,83.76931112410449
Water Heater,2024-04-13 19:00:00,72.87954038921465
Water Heater,2024-04-13 20:00:00,1.2952405027104152
Water Heater,2024-04-14 04:00:00,10.42949610631535
Water Heater,2024-04-14 04:00:00,46.939759756268664
Water Heater,2024-04-14 06:00:00,4.428108007520359
Water Heater,2024-04-14 06:00:00,22.967183466134934
Water Heater,2024-04-14 07:00:00,91.8923936592009
Water Heater,2024-04-14 07:00:00,70.3853546692442
Water Heater,2024-04-14 08:00:00,95.94821179509516
Water Heater,2024-04-14 09:00:00,6.0870287462043375
Water Heater,2024-04-14 13:00:00,25.53707605646639
Water Heater,2024-04-14 13:00:00,1.5174475637174556
Water Heater,2024-04-14 14:00:00,91.59258213435754
Water Heater,2024-04-14 15:00:00,42.11048509800271
Water Heater,2024-04-14 17:00:00,74.7941469733157
Water Heater,2024-04-14 17:00:00,22.353903778274653
Water Heater,2024-04-14 19:00:00,11.770607350398777
Water Heater,2024-04-14 21:00:00,0.12951553417841488
Water Heater,2024-04-14 21:00:00,38.46782040368696
Water Heater,2024-04-14 22:00:00,60.94115824407269
Water Heater,2024-04-14 23:00:00,31.157736513525723
Water Heater,2024-04-14 23:00:00,13.677796019962752
Water Heater,2024-04-15 02:00:00,34.99094103428012
Water Heater,2024-04-15 04:00:00,74.42434470786948
Water Heater,2024-04-15 06:00:00,9.466143101311165
Water Heater,2024-04-15 07:00:00,30.87016072650386
Water Heater,2024-04-15 07:00:00,13.761991916615946
Water Heater,2024-04-15 08:00:00,40.43593939968056
Water Heater,2024-04-15 08:00:00,8.624128813800114
Water Heater,2024-04-15 08:00:00,78.07239363375952
Water Heater,2024-04-15 08:00:00,89.58838235876152
Water Heater,2024-04-15 09:00:00,78.51323831870009
Water Heater,2024-04-15 10:00:00,55.56350580616264
Water Heater,2024-04-15 10:00:00,99.99194501179277
Water Heater,2024-04-15 11:00:00,90.21528876108563
Water Heater,2024-04-15 11:00:00,49.517090594042465
Water Heater,2024-04-15 12:00:00,95.39107174725576
Water Heater,2024-04-15 13:00:00,37.59997532564597
Water Heater,2024-04-15 20:00:00,21.30833813157548
Water Heater,2024-04-16 00:00:00,50.83376006052204
Water Heater,2024-04-16 03:00:00,81.93540035377876
Water Heater,2024-04-16 04:00:00,86.38193935904343
Water Heater,2024-04-16 06:00:00,85.25172226618446
Water Heater,2024-04-16 06:00:00,2.807625663913771
Water Heater,2024-04-16 06:00:00,31.180668031879357
Water Heater,2024-04-16 07:00:00,40.91063952988462
Water Heater,2024-04-16 12:00:00,98.48474936204761
Water Heater,2024-04-16 13:00:00,28.286609918326867
Water Heater,2024-04-16 14:00:00,99.69346522632479
Water Heater,2024-04-16 15:00:00,8.762532963094106
Water Heater,2024-04-16 17:00:00,51.154230342100014
Water Heater,2024-04-16 23:00:00,72.66304724972522
Water Heater,2024-04-17 00:00:00,48.213674947313166
Water Heater,2024-04-17 04:00:00,57.832459298537856
Water Heater,2024-04-17 05:00:00,78.8300070740964
Water Heater,2024-04-17 06:00:00,98.39193833415916
Water Heater,2024-04-17 08:00:00,43.6086303285935
Water Heater,2024-04-17 09:00:00,41.48346504820827
Water Heater,2024-04-17 12:00:00,78.14658657260567
Water Heater,2024-04-17 13:00:00,48.52464450572901
Water Heater,2024-04-17 13:00:00,22.92206780109175
Water Heater,2024-04-17 16:00:00,84.45475994477644
Water Heater,2024-04-17 17:00:00,66.05325258831292
Water Heater,2024-04-17 17:00:00,27.347388457707055
Water Heater,2024-04-17 18:00:00,57.46258998254099
Water Heater,2024-04-17 21:00:00,96.18814844637129
Water Heater,2024-04-17 22:00:00,30.515714719387056
Water Heater,2024-04-17 23:00:00,54.71486571975678
Water Heater,2024-04-17 23:00:00,27.928999476858884
Water Heater,2024-04-18 01:00:00,21.980138355433876
Water Heater,2024-04-18 01:00:00,19.80547855778849
Water Heater,2024-04-18 03:00:00,39.480011355324564
Water Heater,2024-04-18 04:00:00,73.37391709035104
Water Heater,2024-04-18 07:00:00,48.78922459349202
Water Heater,2024-04-18 08:00:00,61.2745041298689
Water Heater,2024-04-18 08:00:00,16.942413695756176
Water Heater,2024-04-18 10:00:00,48.39082030506552
Water Heater,2024-04-18 12:00:00,76.36080921876984
Water Heater,2024-04-18 21:00:00,59.62006043735776
Water Heater,2024-04-19 03:00:00,76.99152365139612
Water Heater,2024-04-19 05:00:00,5.655751430958411
Water Heater,2024-04-19 06:00:00,13.04792224945257
Water Heater,2024-04-19 07:00:00,69.10023865506658
Water Heater,2024-04-19 09:00:00,62.369306272263316
Water Heater,2024-04-19 11:00:00,11.737403012197555
Water Heater,2024-04-19 13:00:00,70.37753533619163
Water Heater,2024-04-19 15:00:00,93.33577664878688
Water Heater,2024-04-19 15:00:00,56.02558514774236
Water Heater,2024-04-19 16:00:00,3.0540329663276577
Water Heater,2024-04-19 18:00:00,38.38650782289744
Water Heater,2024-04-19 18:00:00,10.802140279133665
Water Heater,2024-04-19 19:00:00,35.017596346072736
Water Heater,2024-04-19 23:00:00,1.0817275323310005
Water Heater,2024-04-20 06:00:00,50.81816589072904
Water Heater,2024-04-20 11:00:00,0.1859899248310759
Water Heater,2024-04-20 13:00:00,58.51190703972867
Water Heater,2024-04-20 13:00:00,2.2155821303895595
Water Heater,2024-04-20 15:00:00,9.647752335826087
Water Heater,2024-04-20 16:00:00,35.180851179253914
Water Heater,2024-04-20 18:00:00,20.133527203383405
Water Heater,2024-04-20 19:00:00,90.93829760716068
Water Heater,2024-04-20 20:00:00,16.186216791543096
Water Heater,2024-04-21 00:00:00,86.06736245841427
Water Heater,2024-04-21 00:00:00,54.43932704614981
Water Heater,2024-04-21 01:00:00,90.41700877051164
Water Heater,2024-04-21 02:00:00,47.36773727560038
Water Heater,2024-04-21 02:00:00,2.8603748666451767
Water Heater,2024-04-21 03:00:00,68.6659517022696
Water Heater,2024-04-21 03:00:00,31.797650065111505
Water Heater,2024-04-21 04:00:00,92.36960924631985
Water Heater,2024-04-21 05:00:00,79.01308785997198
Water Heater,2024-04-21 05:00:00,12.42463196433592
Water Heater,2024-04-21 07:00:00,52.936396982467436
Water Heater,2024-04-21 07:00:00,68.4032128723524
Water Heater,2024-04-21 08:00:00,72.59017975213922
Water Heater,2024-04-21 09:00:00,96.87427794286688
Water Heater,2024-04-21 09:00:00,26.104562668341934
Water Heater,2024-04-21 10:00:00,87.29465288826583
Water Heater,2024-04-21 13:00:00,35.96803946113356
Water Heater,2024-04-21 17:00:00,81.08539957074102
Water Heater,2024-04-21 17:00:00,34.299884032161835
Water Heater,2024-04-21 20:00:00,81.72080862228485
Water Heater,2024-04-22 07:00:00,15.389881453505783
Water Heater,2024-04-22 09:00:00,69.89850000499848
Water Heater,2024-04-22 09:00:00,21.687951469046716
Water Heater,2024-04-22 10:00:00,45.375839238604556
Water Heater,2024-04-22 14:00:00,94.72416635345064
Water Heater,2024-04-22 16:00:00,71.5946321169315
Water Heater,2024-04-22 16:00:00,28.896122562253957
Water Heater,2024-04-22 16:00:00,52.84033399007419
Water Heater,2024-04-22 16:00:00,88.94123251171871
Water Heater,2024-04-22 17:00:00,66.72416324756536
Water Heater,2024-04-22 18:00:00,27.00985634916596
Water Heater,2024-04-22 23:00:00,53.22987596264747
Water Heater,2024-04-23 01:00:00,20.759611667988732
Water Heater,2024-04-23 01:00:00,54.90354758146735
Water Heater,2024-04-23 02:00:00,1.9861408896485355
Water Heater,2024-04-23 02:00:00,32.97711362846998
Water Heater,2024-04-23 02:00:00,47.24533993182904
Water Heater,2024-04-23 03:00:00,9.466079302474828
Water Heater,2024-04-23 06:00:00,30.492117680469466
Water Heater,2024-04-23 07:00:00,90.54095964233525
Water Heater,2024-04-23 08:00:00,50.76004294369536
Water Heater,2024-04-23 08:00:00,56.55053303387385
Water Heater,2024-04-23 08:00:00,77.93969179167708
Water Heater,2024-04-23 09:00:00,5.303483152136835
Water Heater,2024-04-23 12:00:00,52.99373717665643
Water Heater,2024-04-23 13:00:00,34.11365748528691
Water Heater,2024-04-23 15:00:00,41.16846704420691
Water Heater,2024-04-23 18:00:00,43.541747839162866
Water Heater,2024-04-23 22:00:00,29.76467727937864
Water Heater,2024-04-24 03:00:00,53.545619657292285
Water Heater,2024-04-24 05:00:00,36.65951926317703
Water Heater,2024-04-24 06:00:00,92.41575247575648
Water Heater,2024-04-24 10:00:00,89.93893729471364
Water Heater,2024-04-24 11:00:00,41.47105100701892
Water Heater,2024-04-24 13:00:00,82.51693665329918
Water Heater,2024-04-24 13:00:00,36.64637331825863
Water Heater,2024-04-24 15:00:00,85.56435526355023
Water Heater,2024-04-24 21:00:00,57.489470829822686
Water Heater,2024-04-24 22:00:00,41.28900956970255
Water Heater,2024-04-25 06:00:00,46.37725521679222
Water Heater,2024-04-25 08:00:00,95.6466039203923
Water Heater,2024-04-25 08:00:00,29.951179757131328
Water Heater,2024-04-25 09:00:00,81.07398001676034
Water Heater,2024-04-25 12:00:00,33.02287413750342
Water Heater,2024-04-25 13:00:00,90.01830843589676
Water Heater,2024-04-25 13:00:00,46.41439897333694
Water Heater,2024-04-25 15:00:00,38.28049689794397
Water Heater,2024-04-25 16:00:00,61.07558620077288
Water Heater,2024-04-25 17:00:00,53.52454631682298
Water Heater,2024-04-25 19:00:00,56.40746318691823
Water Heater,2024-04-25 20:00:00,16.169067655194592
Water Heater,2024-04-25 21:00:00,17.994260924859628
Water Heater,2024-04-26 00:00:00,84.7416993474351
Water Heater,2024-04-26 03:00:00,5.256145195639084
Water Heater,2024-04-26 05:00:00,26.076294381495757
Water Heater,2024-04-26 07:00:00,12.81581457074532
Water Heater,2024-04-26 14:00:00,29.43833605726447
Water Heater,2024-04-26 16:00:00,53.619296029039134
Water Heater,2024-04-26 17:00:00,61.804872732532445
Water Heater,2024-04-26 17:00:00,7.000540700103574
Water Heater,2024-04-26 19:00:00,69.73576105161487
Water Heater,2024-04-26 21:00:00,9.803132977252982
Water Heater,2024-04-26 22:00:00,74.62117816774469
Water Heater,2024-04-26 23:00:00,72.87926708155959
Water Heater,2024-04-27 00:00:00,67.67473586645194
Water Heater,2024-04-27 01:00:00,30.058354526349962
Water Heater,2024-04-27 04:00:00,68.57324133370594
Water Heater,2024-04-27 05:00:00,94.84612461096447
Water Heater,2024-04-27 10:00:00,15.545589610213073
Water Heater,2024-04-27 10:00:00,91.79528398981688
Water Heater,2024-04-27 12:00:00,83.7571844408824
Water Heater,2024-04-27 15:00:00,87.66536386050545
Water Heater,2024-04-27 16:00:00,42.39549037599435
Water Heater,2024-04-27 16:00:00,96.64345779000469
Water Heater,2024-04-27 22:00:00,4.135974766695883
Water Heater,2024-04-27 23:00:00,45.50316981463961
Water Heater,2024-04-27 23:00:00,69.29175303015907
Water Heater,2024-04-28 01:00:00,30.614834952902292
Water Heater,2024-04-28 01:00:00,19.644069143957378
Water Heater,2024-04-28 02:00:00,93.77638607398072
Water Heater,2024-04-28 02:00:00,16.952207446102786
Water Heater,2024-04-28 07:00:00,14.025317811709314
Water Heater,2024-04-28 08:00:00,22.70899503180589
Water Heater,2024-04-28 09:00:00,50.848049941317875
Water Heater,2024-04-28 13:00:00,4.258012172686976
Water Heater,2024-04-28 13:00:00,1.4990036308923593
Water Heater,2024-04-28 14:00:00,39.19160431039834
Water Heater,2024-04-28 14:00:00,37.06012774262633
Water Heater,2024-04-28 18:00:00,4.55116785090418
Water Heater,2024-04-28 18:00:00,56.05135742505617
Water Heater,2024-04-28 21:00:00,17.22606902610041
Water Heater,2024-04-28 22:00:00,32.273984776989074
Water Heater,2024-04-28 23:00:00,60.60494981310084
Water Heater,2024-04-29 00:00:00,92.39884040069948
Water Heater,2024-04-29 05:00:00,14.739578478177606
Water Heater,2024-04-29 05:00:00,47.82152480719877
Water Heater,2024-04-29 07:00:00,53.75993517329306
Water Heater,2024-04-29 09:00:00,78.37236821876282
Water Heater,2024-04-29 16:00:00,55.403187831933174
Water Heater,2024-04-29 19:00:00,69.54623878004143
Water Heater,2024-04-29 20:00:00,69.17136500094185
Water Heater,2024-04-29 21:00:00,79.18415802507242
Water Heater,2024-04-30 01:00:00,50.85307548863246
Water Heater,2024-04-30 01:00:00,78.93451978464941
Water Heater,2024-04-30 02:00:00,77.98613862412671
Water Heater,2024-04-30 02:00:00,74.64580863368515
Water Heater,2024-04-30 03:00:00,26.43389505440117
Water Heater,2024-04-30 04:00:00,59.957521119421855
Water Heater,2024-04-30 05:00:00,15.275412788491993
Water Heater,2024-04-30 06:00:00,83.28468316783854
Water Heater,2024-04-30 06:00:00,90.63088721666185
Water Heater,2024-04-30 06:00:00,14.975158767926311
Water Heater,2024-04-30 08:00:00,92.40339459976352
Water Heater,2024-04-30 10:00:00,65.07165896387059
Water Heater,2024-04-30 11:00:00,89.60493859758361
Water Heater,2024-04-30 12:00:00,49.84677834148328
Water Heater,2024-04-30 19:00:00,71.78872454077036
Water Heater,2024-04-30 19:00:00,53.14528346742311
Water Heater,2024-04-30 20:00:00,36.51559498155908
Water Heater,2024-04-30 22:00:00,55.213612671021515
Water Heater,2024-04-30 23:00:00,97.42159243784899
Faucet,2024-04-01 00:00:00,85.50923032431805
Faucet,2024-04-01 01:00:00,99.17720562836361
Faucet,2024-04-01 02:00:00,56.743875569260446
Faucet,2024-04-01 02:00:00,17.151434192181615
Faucet,2024-04-01 06:00:00,76.60119471456335
Faucet,2024-04-01 09:00:00,38.64516501182666
Faucet,2024-04-01 10:00:00,16.474747805230837
Faucet,2024-04-01 11:00:00,3.390978387499022
Faucet,2024-04-01 13:00:00,73.4999581685819
Faucet,2024-04-01 16:00:00,2.4169724093005662
Faucet,2024-04-01 16:00:00,6.238095232742058
Faucet,2024-04-01 18:00:00,15.878507158593502
Faucet,2024-04-01 20:00:00,22.177915530451063
Faucet,2024-04-01 22:00:00,89.91851771348966
Faucet,2024-04-01 22:00:00,0.017407084403175954
Faucet,2024-04-01 23:00:00,10.393825932481827
Faucet,2024-04-02 01:00:00,70.63275536855733
Faucet,2024-04-02 02:00:00,13.600680857891323
Faucet,2024-04-02 04:00:00,50.25375489557151
Faucet,2024-04-02 06:00:00,33.45411715046108
Faucet,2024-04-02 08:00:00,53.894945161254235
Faucet,2024-04-02 09:00:00,67.13798023105812
Faucet,2024-04-02 09:00:00,14.048675792213716
Faucet,2024-04-02 13:00:00,26.67218761421314
Faucet,2024-04-02 13:00:00,59.01033009408212
Faucet,2024-04-02 14:00:00,16.047231880399217
Faucet,2024-04-02 16:00:00,3.4786087082780415
Faucet,2024-04-02 17:00:00,44.88042659083516
Faucet,2024-04-02 17:00:00,55.88234364254614
Faucet,2024-04-02 19:00:00,75.84812119041881
Faucet,2024-04-02 22:00:00,28.467564008103963
Faucet,2024-04-02 23:00:00,32.4041779867845
Faucet,2024-04-03 02:00:00,16.03322500576494
Faucet,2024-04-03 03:00:00,45.800588427384156
Faucet,2024-04-03 06:00:00,78.25339264128716
Faucet,2024-04-03 07:00:00,9.436462393369094
Faucet,2024-04-03 11:00:00,53.13625975358674
Faucet,2024-04-03 13:00:00,83.36820071917236
Faucet,2024-04-03 15:00:00,42.228271412601835
Faucet,2024-04-03 16:00:00,54.22222180096229
Faucet,2024-04-03 17:00:00,63.05241879724527
Faucet,2024-04-03 18:00:00,82.2560182208093
Faucet,2024-04-03 20:00:00,45.28411725326744
Faucet,2024-04-03 22:00:00,14.555027113263685
Faucet,2024-04-04 01:00:00,82.70447274414472
Faucet,2024-04-04 07:00:00,30.539586301963585
Faucet,2024-04-04 10:00:00,79.03660414356685
Faucet,2024-04-04 14:00:00,21.555560754539837
Faucet,2024-04-04 15:00:00,9.271762036441855
Faucet,2024-04-04 15:00:00,54.40692784820871
Faucet,2024-04-04 18:00:00,49.850025659847965
Faucet,2024-04-04 20:00:00,66.40857748138859
Faucet,2024-04-04 22:00:00,90.21978958504695
Faucet,2024-04-04 23:00:00,8.647275106772224
Faucet,2024-04-05 05:00:00,10.605193311835649
Faucet,2024-04-05 06:00:00,35.55888176902561
Faucet,2024-04-05 06:00:00,65.84468180353281
Faucet,2024-04-05 07:00:00,18.552279903212852
Faucet,2024-04-05 08:00:00,82.39795608042235
Faucet,2024-04-05 10:00:00,54.05067122092905
Faucet,2024-04-05 11:00:00,25.822997763977796
Faucet,2024-04-05 11:00:00,18.44489368149259
Faucet,2024-04-05 14:00:00,90.16947396904702
Faucet,2024-04-05 15:00:00,65.281305521111
Faucet,2024-04-05 16:00:00,48.918245204505105
Faucet,2024-04-05 16:00:00,17.80553875386479
Faucet,2024-04-05 19:00:00,11.16752324918695
Faucet,2024-04-05 20:00:00,55.97025612328606
Faucet,2024-04-05 21:00:00,53.1158638409218
Faucet,2024-04-05 23:00:00,77.36983809467752
Faucet,2024-04-06 03:00:00,84.95501231182946
Faucet,2024-04-06 04:00:00,31.411801658047633
Faucet,2024-04-06 05:00:00,4.719567918082312
Faucet,2024-04-06 09:00:00,88.32123365602999
Faucet,2024-04-06 13:00:00,85.7856979619299
Faucet,2024-04-06 13:00:00,7.293593975879309
Faucet,2024-04-06 14:00:00,29.117147743379146
Faucet,2024-04-06 18:00:00,42.43964721990767
